swerik_person_id,diet,estate
i-58p2yq1prpUmoBHrSj7Haf,Ylimääräiset-säätyvaltiopäivät-1905,priests
i-58p2yq1prpUmoBHrSj7Haf,Säätyvaltiopäivät-1904,priests
i-59ANsridheA6559gfvqb6H,Säätyvaltiopäivät-1867,priests
i-59t1pDS3froDd22WYonNXi,Säätyvaltiopäivät-1863,nobility
i-59t1pDS3froDd22WYonNXi,Säätyvaltiopäivät-1882,nobility
i-59t1pDS3froDd22WYonNXi,Säätyvaltiopäivät-1867,nobility
i-5Bat5uesTmUGyXukdGyWYK,Säätyvaltiopäivät-1899,burgers
i-5Bat5uesTmUGyXukdGyWYK,Säätyvaltiopäivät-1897,burgers
i-5Bat5uesTmUGyXukdGyWYK,Säätyvaltiopäivät-1894,burgers
i-5C3y3vPwK2g3nTViCkVpL4,Säätyvaltiopäivät-1904,priests
i-5C3y3vPwK2g3nTViCkVpL4,Ylimääräiset-säätyvaltiopäivät-1905,priests
i-5CEB5WKnuEP1HVhoKubDG8,Säätyvaltiopäivät-1891,nobility
i-5CEB5WKnuEP1HVhoKubDG8,Säätyvaltiopäivät-1904,nobility
i-5CEB5WKnuEP1HVhoKubDG8,Säätyvaltiopäivät-1885,nobility
i-5CEB5WKnuEP1HVhoKubDG8,Säätyvaltiopäivät-1899,nobility
i-5CfC1LDFZWPPXweSotWY4z,Säätyvaltiopäivät-1904,burgers
i-5EWQY4MzankacfQX5u2dhf,Säätyvaltiopäivät-1899,nobility
i-5EWQY4MzankacfQX5u2dhf,Säätyvaltiopäivät-1904,nobility
i-5EWQY4MzankacfQX5u2dhf,Ylimääräiset-säätyvaltiopäivät-1905,nobility
i-5EwiiZJg4fayJqXsvpUwen,Säätyvaltiopäivät-1894,peasants
i-5EwiiZJg4fayJqXsvpUwen,Säätyvaltiopäivät-1900,peasants
i-5EwiiZJg4fayJqXsvpUwen,Säätyvaltiopäivät-1885,peasants
i-5EwiiZJg4fayJqXsvpUwen,Säätyvaltiopäivät-1897,peasants
i-5EwiiZJg4fayJqXsvpUwen,Säätyvaltiopäivät-1891,peasants
i-5EwiiZJg4fayJqXsvpUwen,Säätyvaltiopäivät-1888,peasants
i-5F8eYxpSorqm3726pUDx7r,Säätyvaltiopäivät-1863,nobility
i-5F8eYxpSorqm3726pUDx7r,Säätyvaltiopäivät-1877,nobility
i-5FwsSwAvDRACpPTMoKfgoq,porvoon-valtiopäivät,priests
i-5HQc6CAQGNSATTKMNeimw8,Säätyvaltiopäivät-1863,priests
i-5HpoQg2YEKJzerzk9nBsRS,Säätyvaltiopäivät-1894,nobility
i-5JD6dgJt9dQKHWWoMp7Z8f,Säätyvaltiopäivät-1899,priests
i-5JD6dgJt9dQKHWWoMp7Z8f,Säätyvaltiopäivät-1900,priests
i-5Jviq3qghZ9LsVGzeKvrnJ,Säätyvaltiopäivät-1863,nobility
i-5Kur5pRwoDYFaCowM5g3qa,Ylimääräiset-säätyvaltiopäivät-1905,nobility
i-5Kur5pRwoDYFaCowM5g3qa,Säätyvaltiopäivät-1904,nobility
i-5MPjVAbwqdX7wpyfj7xs8w,Säätyvaltiopäivät-1900,nobility
i-5MPjVAbwqdX7wpyfj7xs8w,Säätyvaltiopäivät-1894,nobility
i-5MPjVAbwqdX7wpyfj7xs8w,Säätyvaltiopäivät-1867,nobility
i-5MPjVAbwqdX7wpyfj7xs8w,Säätyvaltiopäivät-1891,nobility
i-5MPjVAbwqdX7wpyfj7xs8w,Säätyvaltiopäivät-1888,nobility
i-5MPjVAbwqdX7wpyfj7xs8w,Säätyvaltiopäivät-1885,nobility
i-5MPjVAbwqdX7wpyfj7xs8w,Säätyvaltiopäivät-1882,nobility
i-5MPjVAbwqdX7wpyfj7xs8w,Säätyvaltiopäivät-1877,nobility
i-5PcgiwA1qrtSSB6nygYn7e,Säätyvaltiopäivät-1894,burgers
i-5PcgiwA1qrtSSB6nygYn7e,Säätyvaltiopäivät-1899,burgers
i-5PcgiwA1qrtSSB6nygYn7e,Säätyvaltiopäivät-1900,burgers
i-5Q2w5YAnQMjbk4mGw6uPBA,Säätyvaltiopäivät-1867,peasants
i-5QyT7ZCgVopTZskW7iy7sW,Säätyvaltiopäivät-1904,burgers
i-5RucDd1MZYJPEREpx2wcm7,Säätyvaltiopäivät-1899,nobility
i-5T6AsSRhL77pTpiwR9N9i7,Säätyvaltiopäivät-1863,priests
i-5TGtkJ2B6PNt9Twh6nvAo7,porvoon-valtiopäivät,nobility
i-5TSspidDoU2K2pXp226J2p,Säätyvaltiopäivät-1882,burgers
i-5TSspidDoU2K2pXp226J2p,Säätyvaltiopäivät-1885,burgers
i-5TSspidDoU2K2pXp226J2p,Säätyvaltiopäivät-1888,burgers
i-5TSspidDoU2K2pXp226J2p,Säätyvaltiopäivät-1891,burgers
i-5TSspidDoU2K2pXp226J2p,Säätyvaltiopäivät-1894,burgers
i-5UZXZE7AgBvtFPnfZi5mE1,Säätyvaltiopäivät-1882,nobility
i-5UumNNakiL8LoP3LGakghw,Ylimääräiset-säätyvaltiopäivät-1905,nobility
i-5UumNNakiL8LoP3LGakghw,Säätyvaltiopäivät-1904,nobility
i-5WNBVxJAEr72Fm2qc4LFrJ,porvoon-valtiopäivät,peasants
i-5WuVXuwKbML14xudb51yD9,Säätyvaltiopäivät-1877,burgers
i-5X1QYE5wSq1vbEbT9M6276,Säätyvaltiopäivät-1863,nobility
i-5X1QYE5wSq1vbEbT9M6276,Säätyvaltiopäivät-1877,nobility
i-5X1QYE5wSq1vbEbT9M6276,Säätyvaltiopäivät-1867,nobility
i-5X1QYE5wSq1vbEbT9M6276,Säätyvaltiopäivät-1885,nobility
i-5X1QYE5wSq1vbEbT9M6276,Säätyvaltiopäivät-1891,nobility
i-5X1QYE5wSq1vbEbT9M6276,Säätyvaltiopäivät-1882,nobility
i-5ahKMDRNdvdeMdezNrmgyx,Säätyvaltiopäivät-1897,peasants
i-5ahKMDRNdvdeMdezNrmgyx,Säätyvaltiopäivät-1891,peasants
i-5ahKMDRNdvdeMdezNrmgyx,Säätyvaltiopäivät-1888,peasants
i-5chqYNa8CF7yt72TUGFTui,Säätyvaltiopäivät-1877,nobility
i-5chqYNa8CF7yt72TUGFTui,Säätyvaltiopäivät-1867,nobility
i-5dPrEEkSz1FYJNh3fKxGLP,Ylimääräiset-säätyvaltiopäivät-1905,burgers
i-5eHaLb2EGdmTb7vsazDFDy,Säätyvaltiopäivät-1863,nobility
i-5eNgUi2sAeHaoks6DnibL3,Säätyvaltiopäivät-1863,nobility
i-5eevwT5GCkMCS1gcqgfZj7,porvoon-valtiopäivät,nobility
i-5g8WJnGMjg684X2dzwMr2J,Säätyvaltiopäivät-1904,burgers
i-5g8WJnGMjg684X2dzwMr2J,Säätyvaltiopäivät-1885,burgers
i-5g8WJnGMjg684X2dzwMr2J,Säätyvaltiopäivät-1891,burgers
i-5g8WJnGMjg684X2dzwMr2J,Säätyvaltiopäivät-1897,burgers
i-5g8WJnGMjg684X2dzwMr2J,Ylimääräiset-säätyvaltiopäivät-1905,burgers
i-5g8WJnGMjg684X2dzwMr2J,Säätyvaltiopäivät-1900,burgers
i-5g8WJnGMjg684X2dzwMr2J,Säätyvaltiopäivät-1899,burgers
i-5jCKzdcZnraicuizSYLqn8,Säätyvaltiopäivät-1863,burgers
i-5jV2htC8TMVgqFv2bZ6tQr,Säätyvaltiopäivät-1904,peasants
i-5k9g3BpVLuXcY974wBrJ9i,Säätyvaltiopäivät-1882,burgers
i-5kBUbZcc9W5nSQxVdQJc7R,porvoon-valtiopäivät,nobility
i-5mY11xX6ZMjUz2PaHbNRcE,Säätyvaltiopäivät-1877,peasants
i-5mrB9FPRsk5QE1MSMJGM5v,Säätyvaltiopäivät-1894,priests
i-5mrB9FPRsk5QE1MSMJGM5v,Säätyvaltiopäivät-1897,priests
i-5mrB9FPRsk5QE1MSMJGM5v,Säätyvaltiopäivät-1888,priests
i-5mrB9FPRsk5QE1MSMJGM5v,Säätyvaltiopäivät-1891,priests
i-5mrB9FPRsk5QE1MSMJGM5v,Säätyvaltiopäivät-1904,priests
i-5mrB9FPRsk5QE1MSMJGM5v,Säätyvaltiopäivät-1899,priests
i-5mrB9FPRsk5QE1MSMJGM5v,Ylimääräiset-säätyvaltiopäivät-1905,priests
i-5mrB9FPRsk5QE1MSMJGM5v,Säätyvaltiopäivät-1900,priests
i-5p5n2oQzBFEtcLoN4697n7,Säätyvaltiopäivät-1904,burgers
i-5r31KKuptPPS63eWzMAseL,Säätyvaltiopäivät-1867,burgers
i-5sfdpqYSfApKoQTFVJRDdT,Säätyvaltiopäivät-1877,nobility
i-5sfdpqYSfApKoQTFVJRDdT,Säätyvaltiopäivät-1885,nobility
i-5usRxb8stk7Y8Qfk8UTRrM,Ylimääräiset-säätyvaltiopäivät-1905,peasants
i-5usRxb8stk7Y8Qfk8UTRrM,Säätyvaltiopäivät-1894,peasants
i-5usRxb8stk7Y8Qfk8UTRrM,Säätyvaltiopäivät-1885,peasants
i-5usRxb8stk7Y8Qfk8UTRrM,Säätyvaltiopäivät-1891,peasants
i-5usRxb8stk7Y8Qfk8UTRrM,Säätyvaltiopäivät-1888,peasants
i-5wGgfoitFJgsHxGLJqKGy6,Säätyvaltiopäivät-1885,burgers
i-5wGgfoitFJgsHxGLJqKGy6,Säätyvaltiopäivät-1882,burgers
i-5wKk1hTdoAVXButE7JRL3D,porvoon-valtiopäivät,nobility
i-5wge6QMG7pAdkdDzz7CEBh,Säätyvaltiopäivät-1904,burgers
i-5wge6QMG7pAdkdDzz7CEBh,Ylimääräiset-säätyvaltiopäivät-1905,burgers
i-5x5MsqkbUXuBNqHADgKPVE,Säätyvaltiopäivät-1904,peasants
i-61Jz1Z6FGtCX4vUxYn1Rwh,Säätyvaltiopäivät-1900,nobility
i-61Jz1Z6FGtCX4vUxYn1Rwh,Säätyvaltiopäivät-1894,nobility
i-61Jz1Z6FGtCX4vUxYn1Rwh,Säätyvaltiopäivät-1897,nobility
i-62zYc11vmzdw6bHmhWj6xv,Säätyvaltiopäivät-1885,nobility
i-62zYc11vmzdw6bHmhWj6xv,Säätyvaltiopäivät-1877,nobility
i-62zYc11vmzdw6bHmhWj6xv,Säätyvaltiopäivät-1867,nobility
i-62zYc11vmzdw6bHmhWj6xv,Säätyvaltiopäivät-1863,nobility
i-63KqkF6arwqNKP67oDuFkp,Säätyvaltiopäivät-1888,burgers
i-65PsEP61dd8KH7gyeVHWxs,Säätyvaltiopäivät-1877,priests
i-65SvLz3peJAS3GfKEa4Jst,Ylimääräiset-säätyvaltiopäivät-1905,burgers
i-65m2FMYgRq819LH5pjixSR,Säätyvaltiopäivät-1899,nobility
i-65m2FMYgRq819LH5pjixSR,Ylimääräiset-säätyvaltiopäivät-1905,nobility
i-65m2FMYgRq819LH5pjixSR,Säätyvaltiopäivät-1900,nobility
i-65m2FMYgRq819LH5pjixSR,Säätyvaltiopäivät-1904,nobility
i-669G58xkbnpQCsVJmoyWfs,Säätyvaltiopäivät-1897,priests
i-669G58xkbnpQCsVJmoyWfs,Säätyvaltiopäivät-1899,priests
i-669G58xkbnpQCsVJmoyWfs,Säätyvaltiopäivät-1900,priests
i-669G58xkbnpQCsVJmoyWfs,Säätyvaltiopäivät-1904,priests
i-669G58xkbnpQCsVJmoyWfs,Säätyvaltiopäivät-1894,priests
i-669G58xkbnpQCsVJmoyWfs,Ylimääräiset-säätyvaltiopäivät-1905,priests
i-66ymQwCreeuuTbu7QJYwGA,Säätyvaltiopäivät-1877,burgers
i-66ymQwCreeuuTbu7QJYwGA,Säätyvaltiopäivät-1882,burgers
i-66ymQwCreeuuTbu7QJYwGA,Säätyvaltiopäivät-1885,burgers
i-688qkpJ11dghzcz2Rj1Pdy,Säätyvaltiopäivät-1888,nobility
i-69MYJUh7yg3VUNsWse5CGp,Säätyvaltiopäivät-1882,peasants
i-6C4mGB67MVbR8ENmP4bBSw,Ylimääräiset-säätyvaltiopäivät-1905,nobility
i-6CvfviQxrE8gzQpx2tTXw9,Säätyvaltiopäivät-1867,nobility
i-6D2GsjXreTSdsxx3MhRbND,Säätyvaltiopäivät-1904,nobility
i-6D2GsjXreTSdsxx3MhRbND,Säätyvaltiopäivät-1891,nobility
i-6D2GsjXreTSdsxx3MhRbND,Ylimääräiset-säätyvaltiopäivät-1905,nobility
i-6D2GsjXreTSdsxx3MhRbND,Säätyvaltiopäivät-1900,nobility
i-6D2GsjXreTSdsxx3MhRbND,Säätyvaltiopäivät-1894,nobility
i-6D2GsjXreTSdsxx3MhRbND,Säätyvaltiopäivät-1899,nobility
i-6D2GsjXreTSdsxx3MhRbND,Säätyvaltiopäivät-1897,nobility
i-6D2GsjXreTSdsxx3MhRbND,Säätyvaltiopäivät-1885,nobility
i-6DQ2gWnq9MWyAb4m57Z2yL,Säätyvaltiopäivät-1900,burgers
i-6DuVyuC7kS7QorVNngNDKr,Säätyvaltiopäivät-1863,burgers
i-6FmesMshK9tPHWFPZiuwp4,Ylimääräiset-säätyvaltiopäivät-1905,burgers
i-6FmesMshK9tPHWFPZiuwp4,Säätyvaltiopäivät-1904,burgers
i-6FpU4tS1g54mE21oZxEp2a,Säätyvaltiopäivät-1900,peasants
i-6FpU4tS1g54mE21oZxEp2a,Säätyvaltiopäivät-1899,peasants
i-6FpU4tS1g54mE21oZxEp2a,Säätyvaltiopäivät-1897,peasants
i-6FpU4tS1g54mE21oZxEp2a,Säätyvaltiopäivät-1894,peasants
i-6G56mBx8y9Bfr5Rh3Rq66j,Säätyvaltiopäivät-1882,nobility
i-6G56mBx8y9Bfr5Rh3Rq66j,Säätyvaltiopäivät-1877,nobility
i-6G56mBx8y9Bfr5Rh3Rq66j,Säätyvaltiopäivät-1891,nobility
i-6G9DjpxbMbfYHpZqppkoPx,Säätyvaltiopäivät-1897,burgers
i-6G9DjpxbMbfYHpZqppkoPx,Säätyvaltiopäivät-1899,burgers
i-6G9DjpxbMbfYHpZqppkoPx,Säätyvaltiopäivät-1900,burgers
i-6GNwMk6f9pw7tuuwdRfG1j,Säätyvaltiopäivät-1867,nobility
i-6GNwMk6f9pw7tuuwdRfG1j,Säätyvaltiopäivät-1877,nobility
i-6GNwMk6f9pw7tuuwdRfG1j,Säätyvaltiopäivät-1882,nobility
i-6JMZzaoy2STkFfwYc6v1gJ,Säätyvaltiopäivät-1897,burgers
i-6JMZzaoy2STkFfwYc6v1gJ,Säätyvaltiopäivät-1899,burgers
i-6JMZzaoy2STkFfwYc6v1gJ,Säätyvaltiopäivät-1900,burgers
i-6JMZzaoy2STkFfwYc6v1gJ,Säätyvaltiopäivät-1894,burgers
i-6Jfe7SU8pTvVo7bFTk3ybs,Säätyvaltiopäivät-1863,peasants
i-6JybuhLJX5Qmzhe4hT7PER,Säätyvaltiopäivät-1900,burgers
i-6JybuhLJX5Qmzhe4hT7PER,Säätyvaltiopäivät-1882,burgers
i-6JybuhLJX5Qmzhe4hT7PER,Säätyvaltiopäivät-1891,burgers
i-6JybuhLJX5Qmzhe4hT7PER,Säätyvaltiopäivät-1894,burgers
i-6JybuhLJX5Qmzhe4hT7PER,Säätyvaltiopäivät-1899,burgers
i-6LsjDJLouE7qk6Fkq8dG5i,Säätyvaltiopäivät-1891,burgers
i-6LsjDJLouE7qk6Fkq8dG5i,Säätyvaltiopäivät-1894,burgers
i-6M2yxGPyaMkNbCjQXWFxZC,porvoon-valtiopäivät,peasants
i-6QaodWBmrEpquzk5z6vnMq,Säätyvaltiopäivät-1897,nobility
i-6QaodWBmrEpquzk5z6vnMq,Säätyvaltiopäivät-1891,nobility
i-6QaodWBmrEpquzk5z6vnMq,Ylimääräiset-säätyvaltiopäivät-1905,nobility
i-6RRNWfsAtFAXWdUseP8L1A,Ylimääräiset-säätyvaltiopäivät-1905,priests
i-6RRNWfsAtFAXWdUseP8L1A,Säätyvaltiopäivät-1904,priests
i-6Rx4DzZ1HhADPNH7Dp7Wbj,porvoon-valtiopäivät,nobility
i-6SJ36VSykGCui6DgBkXMAq,Säätyvaltiopäivät-1877,nobility
i-6SJ36VSykGCui6DgBkXMAq,Säätyvaltiopäivät-1885,nobility
i-6SJ36VSykGCui6DgBkXMAq,Säätyvaltiopäivät-1882,nobility
i-6SJ36VSykGCui6DgBkXMAq,Säätyvaltiopäivät-1867,nobility
i-6TCZkDoXEcR3Vy4Jn85179,Säätyvaltiopäivät-1863,peasants
i-6VyAJEjFPGqiGUkstGADAg,Säätyvaltiopäivät-1904,nobility
i-6VyAJEjFPGqiGUkstGADAg,Ylimääräiset-säätyvaltiopäivät-1905,nobility
i-6a435wsx4cWSjxtKhsztTp,porvoon-valtiopäivät,nobility
i-6bLoZWCJmwV4MoZ8ZV4ner,Säätyvaltiopäivät-1888,nobility
i-6bp2LCwyEMQVzYLoeWF2Bh,Säätyvaltiopäivät-1897,peasants
i-6brmcd3QS7d2LaCGMdAQFt,Ylimääräiset-säätyvaltiopäivät-1905,nobility
i-6brmcd3QS7d2LaCGMdAQFt,Säätyvaltiopäivät-1899,nobility
i-6brmcd3QS7d2LaCGMdAQFt,Säätyvaltiopäivät-1894,nobility
i-6cJ9tYpD4rnGXjRHqAXMfk,porvoon-valtiopäivät,nobility
i-6cVKRtrRY14WZnaUYWPh2Z,Säätyvaltiopäivät-1904,priests
i-6cWDpivCCHx8nsC26q3ZfQ,Säätyvaltiopäivät-1867,nobility
i-6cWDpivCCHx8nsC26q3ZfQ,Säätyvaltiopäivät-1885,nobility
i-6cWDpivCCHx8nsC26q3ZfQ,Säätyvaltiopäivät-1877,nobility
i-6cguaohonQAAXcVFakM5g1,Säätyvaltiopäivät-1867,nobility
i-6cguaohonQAAXcVFakM5g1,Säätyvaltiopäivät-1863,nobility
i-6eNAyWqvwVhwshqVaFpBzh,Säätyvaltiopäivät-1882,priests
i-6f9w8zr5djLvQDUEsC1Hgm,Säätyvaltiopäivät-1897,nobility
i-6f9w8zr5djLvQDUEsC1Hgm,Säätyvaltiopäivät-1900,nobility
i-6fQyo3ybLpsQGfLE4vh9wB,Säätyvaltiopäivät-1877,nobility
i-6fQyo3ybLpsQGfLE4vh9wB,Säätyvaltiopäivät-1882,nobility
i-6hEw8csrknSfpmAmqBBvBK,Säätyvaltiopäivät-1867,peasants
i-6iTPdkYY4AY8UDvNKyak3d,Säätyvaltiopäivät-1894,peasants
i-6j68VR9CvfoQrbnp2hkgQP,Säätyvaltiopäivät-1863,burgers
i-6mPTi6W3Yx2xNN2gsPwhPU,porvoon-valtiopäivät,peasants
i-6qhz6MNjaSJf4k4yzP7rko,Säätyvaltiopäivät-1904,nobility
i-6qhz6MNjaSJf4k4yzP7rko,Ylimääräiset-säätyvaltiopäivät-1905,nobility
