person_id,wiki_id,name,is_primary
i-474HvpA1ND4LbhnYkvxiwU,Q5220195,Hjalmar Lagerborg,true
i-474HvpA1ND4LbhnYkvxiwU,Q5220195,C. Hj. Lagerborg,false
i-474HvpA1ND4LbhnYkvxiwU,Q5220195,Carl Hjalmar Lagerborg,false
i-474HvpA1ND4LbhnYkvxiwU,Q5220195,Hj. Lagerborg,false
i-474HvpA1ND4LbhnYkvxiwU,Q5220195,Karl Hjalmar Lagerborg,false
,Q5391954,Herman Ross,true
,Q5391954,Hermannus Ross,false
,Q5391954,Герман Росс,false
,Q5391954,هيرمان روس,false
,Q5392288,Akseli Rauanheimo,true
,Q5392288,Akseli Järnefelt,false
,Q5392288,Akseli Kustaa Leonard Järnefelt,false
,Q5392288,Akseli Kustaa Leonard Rauanheimo,false
,Q5392288,Akseli Kustaa Rauanheimo,false
,Q5392288,اكسيلى راوانهيمو,false
,Q5392407,Pehr Östring,true
,Q5392407,Pehr Edvard Östring,false
,Q5392407,Pehr Ostring,false
i-3AtCF9sv6EHtjCstTrjHpC,Q5392428,Victor von Haartman,true
i-3AtCF9sv6EHtjCstTrjHpC,Q5392428,Victor Georg Gustaf Gabriel von Haartman,false
i-3AtCF9sv6EHtjCstTrjHpC,Q5392428,Viktor Georg Gustaf Gabriel von Haartman,false
i-3AtCF9sv6EHtjCstTrjHpC,Q5392428,Viktor von Haartman,false
i-7FxWCGCiKk7Yh2rkLEFLWs,Q5397177,Karl Fredrik Rotkirch,true
i-7FxWCGCiKk7Yh2rkLEFLWs,Q5397177,Carl Fredrik Rotkirch,false
i-7FxWCGCiKk7Yh2rkLEFLWs,Q5397177,Карл Фридрих Роткирх,false
i-7FxWCGCiKk7Yh2rkLEFLWs,Q5397177,"Роткирх, Карл Фридрих",false
i-Dyoum1uqVHJc4aBfw4FSSa,Q5399732,Clas von Collan,true
i-Dyoum1uqVHJc4aBfw4FSSa,Q5399732,Clas Herman von Collan,false
i-PsuoFALePn9dpFRG2m5nm8,Q5401177,Rolf Lagerborg,true
i-PsuoFALePn9dpFRG2m5nm8,Q5401177,Rolf Herbert Hjalmar Lagerborg,false
i-PsuoFALePn9dpFRG2m5nm8,Q5401177,Rolf Heribert Hjalmar Lagerborg,false
i-VUPS4htBc7spKyCvDEph4z,Q5403873,Kustaa Killinen,true
i-VUPS4htBc7spKyCvDEph4z,Q5403873,Kustaa Waismaa,false
i-VUPS4htBc7spKyCvDEph4z,Q5403873,Kustaa Waismaa Killinen,false
i-JPKMUNXGToiyyGFt7J2Knp,Q5404771,Alfred Jacobsson,true
i-JPKMUNXGToiyyGFt7J2Knp,Q5404771,Alfred Johannes Jacobsson,false
i-JPKMUNXGToiyyGFt7J2Knp,Q5404771,Johan Alfred Jacobsson,false
i-5eNgUi2sAeHaoks6DnibL3,Q5405068,Johan August von Essen,true
i-EEDumsMkgt1qv2LRDpuUid,Q5405266,Antti Sinkko,true
i-JtwzCWzfXqxrEiL7KTkrfY,Q5405284,Vilhelm Rosenqvist,true
i-JtwzCWzfXqxrEiL7KTkrfY,Q5405284,Vilhelm Teodor Rosenqvist,false
i-JtwzCWzfXqxrEiL7KTkrfY,Q5405284,Vilhelm Theodor,false
i-JtwzCWzfXqxrEiL7KTkrfY,Q5405284,Wilhelm Theodor Rosenqvist,false
i-JtwzCWzfXqxrEiL7KTkrfY,Q5405284,ڤيلهيلم روسينكڤيست,false
i-MEoY3ZYgtDsM2D23r4yfXX,Q5405855,Georg Fraser,true
i-MEoY3ZYgtDsM2D23r4yfXX,Q5405855,Georg Fredrik Fraser,false
i-MEoY3ZYgtDsM2D23r4yfXX,Q5405855,Георг Фразер,false
i-MEoY3ZYgtDsM2D23r4yfXX,Q5405855,جورج فريزر,false
i-E842CxwFnJfAsu59UCBbji,Q5407154,T. J. Boisman,true
i-E842CxwFnJfAsu59UCBbji,Q5407154,Toivo Johannes Boisman,false
i-CoMYVcvAbrFUkcyuiLmjQG,Q5408404,Juhana Petter Valkola,true
i-Xy6WTVyN3GTMYt6Friycp2,Q5413257,Ernesti Eemil Forsman,true
i-Xy6WTVyN3GTMYt6Friycp2,Q5413257,Ernesti Forsman,false
i-Xy6WTVyN3GTMYt6Friycp2,Q5413257,Ernst Emil Forsman,false
i-RZrdQe9EF8epc2oUiYctkq,Q5438635,Johan Albert Edvard von Julin,true
i-RZrdQe9EF8epc2oUiYctkq,Q5438635,Albert von Julin,false
i-RZrdQe9EF8epc2oUiYctkq,Q5438635,"John Albert Edvard von Julin, Vuorineuvos, Fiskars Inc.",false
i-MFtm1KTTmksUypGZFKkvkP,Q5438851,Arthur Thesleff,true
i-MFtm1KTTmksUypGZFKkvkP,Q5438851,Thesleff,false
i-MFtm1KTTmksUypGZFKkvkP,Q5438851,Артур Теслев,false
i-MFtm1KTTmksUypGZFKkvkP,Q5438851,"Теслефф, Артур",false
,Q5442325,Felix Saarikoski,true
,Q5442325,Felix Florentin Saarikoski,false
i-Pvw9EBwj6b461Z2NzQEMrw,Q5473885,Ernst Dahlström,true
,Q5476985,Carl Mannerheim,true
,Q5476985,Carl Erik Johan Mannerheim,false
,Q5476985,Erik Johan Mannerheim,false
,Q5476985,Կառլ Մաներհայմ,false
,Q5478552,Alfred Norrmén,true
,Q5478552,Alfred Norrmen,false
i-LszJ9La6sjSXEUGEBJttyo,Q5478877,Hjalmar Granfelt,true
i-LszJ9La6sjSXEUGEBJttyo,Q5478877,Otto Hjalmar Granfelt,false
i-AJ842ydXS7vgqvEHKBzHhk,Q5478917,W. A. Lavonius,true
i-AJ842ydXS7vgqvEHKBzHhk,Q5478917,Wilhelm Alexander Lavonius,false
i-AJ842ydXS7vgqvEHKBzHhk,Q5478917,Wilhelm Lavonius,false
i-YRUSTMTKkQzsZr3qcQikQb,Q5479157,Georg Schauman,true
i-YRUSTMTKkQzsZr3qcQikQb,Q5479157,Georg Carl August Schauman,false
i-YRUSTMTKkQzsZr3qcQikQb,Q5479157,چورچ ستشاومان,false
i-EebNEN3Fjuqo1eK2rRRv3X,Q54834023,Axel Alfthan,true
i-EebNEN3Fjuqo1eK2rRRv3X,Q54834023,Axel Gunnar Alfthan,false
i-BS1rKVRVpWVyF8aZNiP25T,Q5484401,Leonard Candelin,true
i-3ruKQDiwNgNwV4WyQ1b7yv,Q5485561,Fredrik Hertzberg,true
,Q5486641,Julius Immanuel Bergh,true
i-BZ8i7NmzmpP3su9DMKv4YP,Q5492252,Johan Fredrik Bergh,true
i-Rp2PztPk5dnCsvQTKH2P2F,Q5492646,Arthur af Forselles,true
i-Rp2PztPk5dnCsvQTKH2P2F,Q5492646,Arthur Edvard af Forselles,false
i-Rp2PztPk5dnCsvQTKH2P2F,Q5492646,ارثر اف فورسيليس,false
,Q5492740,Carl Gustav Borg,true
,Q5492740,Carl Gustaf Borg,false
,Q5492740,Karl Gustaf Borg,false
i-BtyTqDgYHyDR8B3iubyn6A,Q5493382,Viktor Julius von Wright,true
i-BtyTqDgYHyDR8B3iubyn6A,Q5493382,Viktor von Wright,false
i-BtyTqDgYHyDR8B3iubyn6A,Q5493382,빅토르 율리우스 폰 브리크트,false
i-GEJW1X9fTb76RGrRQT1Xr5,Q5494244,Otto Tuomi,true
i-GEJW1X9fTb76RGrRQT1Xr5,Q5494244,Otto Häggblom,false
i-GEJW1X9fTb76RGrRQT1Xr5,Q5494244,Отто Туоми,false
i-6LsjDJLouE7qk6Fkq8dG5i,Q5494968,Theodor Lindh,true
i-6LsjDJLouE7qk6Fkq8dG5i,Q5494968,Anders Theodor Lindh,false
i-6LsjDJLouE7qk6Fkq8dG5i,Q5494968,Теодор Линд,false
i-KuRhzNsx46gnkh5bRQzgZF,Q5499534,Fredrik Stjernvall,true
i-KuRhzNsx46gnkh5bRQzgZF,Q5499534,Fredrik Gustaf Otto Selim Stjernvall,false
i-7SQ3hodNG3Z6hKJE5kVA7k,Q55229314,Björn Rudolf Wasastjerna,true
i-7SQ3hodNG3Z6hKJE5kVA7k,Q55229314,Bjorn Wasastjerna,false
i-7SQ3hodNG3Z6hKJE5kVA7k,Q55229314,Björn Wasastjerna,false
i-SSeEffZt43Kvtrd9Cx5n3r,Q553859,Robert Tigerstedt,true
i-SSeEffZt43Kvtrd9Cx5n3r,Q553859,Robert Adolf Armand Tigerstedt,false
i-SSeEffZt43Kvtrd9Cx5n3r,Q553859,Robert Adolph Armand Tigerstedt,false
i-SSeEffZt43Kvtrd9Cx5n3r,Q553859,Tigerstedt,false
i-SSeEffZt43Kvtrd9Cx5n3r,Q553859,Роберт Тигерстедт,false
i-SSeEffZt43Kvtrd9Cx5n3r,Q553859,"Тигерстедт, Роберт",false
i-SSeEffZt43Kvtrd9Cx5n3r,Q553859,رابرت تایقرستد,false
i-SSeEffZt43Kvtrd9Cx5n3r,Q553859,روبرت تايجرستيدت,false
i-QskzHhWrhp8unnoSpbaboW,Q55395708,Wilhelm Fredrik von Nottbeck,true
i-QskzHhWrhp8unnoSpbaboW,Q55395708,Wilhelm Friedrich von Nottbeck,false
i-QskzHhWrhp8unnoSpbaboW,Q55395708,빌헬름 프리드리히 폰 노트베크,false
i-SKPZwEKXE7hX71KKJrTCDN,Q55395767,Johannes von Haartman,true
i-SKPZwEKXE7hX71KKJrTCDN,Q55395767,Carl Erik Johannes von Haartman,false
i-Csh2t8e4vQFJ5jd4fGxQUH,Q55395966,Tauno Järnefelt,true
i-Csh2t8e4vQFJ5jd4fGxQUH,Q55395966,Armas Tauno Juhana Järnefelt,false
i-Csh2t8e4vQFJ5jd4fGxQUH,Q55395966,Tauno Jarnefelt,false
i-8XNxnftYHEi8sGEojxrwPD,Q5546475,Kristian von Alfthan,true
i-8XNxnftYHEi8sGEojxrwPD,Q5546475,Kristian Alfthan,false
i-8XNxnftYHEi8sGEojxrwPD,Q5546475,Kristian Axel von Alfthan,false
i-8XNxnftYHEi8sGEojxrwPD,Q5546475,"Альфтан, Кристиан фон",false
i-8XNxnftYHEi8sGEojxrwPD,Q5546475,Кристиан фон Альфтан,false
i-8XNxnftYHEi8sGEojxrwPD,Q5546475,كريستيان ڤون الفثان,false
i-SBWbVTV2f7vdAPCNzHq9rq,Q5547802,Magnus Jacob Alopaeus,true
i-SBWbVTV2f7vdAPCNzHq9rq,Q5547802,Magnus Jakob Alopaeus,false
i-SBWbVTV2f7vdAPCNzHq9rq,Q5547802,Магнус Якоб Алопеус,false
i-4c9Asm14jsJHGA4VeKgxVc,Q5559267,Carl Alexander Armfelt,true
i-4c9Asm14jsJHGA4VeKgxVc,Q5559267,Карл-Александр Густавович Армфельт,false
i-M1GkpKKam2WhRvDxjE48Yx,Q5560067,Adolf Edvard Arppe,true
i-M1GkpKKam2WhRvDxjE48Yx,Q5560067,Adolf Eduard Arppe,false
i-M1GkpKKam2WhRvDxjE48Yx,Q5560067,Adolphe Edouard Arppe,false
i-M1GkpKKam2WhRvDxjE48Yx,Q5560067,Адольф Эдвард Арппе,false
i-M1GkpKKam2WhRvDxjE48Yx,Q5560067,"Арппе, Адольф Эдвард",false
i-M1GkpKKam2WhRvDxjE48Yx,Q5560067,Ադոլֆ Էդվարդ Արպպե,false
i-UEYzaBGkjvQa4ih72x4yeC,Q5563655,Woldemar Backman,true
i-UEYzaBGkjvQa4ih72x4yeC,Q5563655,Herman Woldemar Backman,false
i-6cWDpivCCHx8nsC26q3ZfQ,Q5568264,Frans Josef von Becker,true
